user_id,total_watch_time,watch_count,search_count,avg_search_time,search_click_rate,recommend_count,risk_score,active_hour_score,intervention_score
user_02556,327.1,9,4.0,42.175,0.5,5.0,0.495493063057462,0.8,0.3963944504459696
user_02557,305.71,12,4.0,32.900000000000006,0.5,7.0,0.41526858761231045,0.8,0.3322148700898484
user_02558,202.76,8,3.0,33.63333333333333,0.0,5.0,0.5573847958584646,0.8,0.4459078366867717
user_02559,373.2,12,1.0,9.2,1.0,7.0,0.4295345307742718,0.8,0.3436276246194174
user_02560,223.22,9,2.0,18.8,0.0,9.0,0.4434920695322465,0.8,0.35479365562579723
user_02561,409.02,13,4.0,37.95,0.25,5.0,0.3544801842437083,0.8,0.2835841473949667
user_02562,242.66,12,0.0,0.0,0.0,4.0,0.39669193423419363,0.8,0.31735354738735494
user_02563,613.77,32,10.0,17.54,0.2,4.0,0.20180344142855944,0.8,0.16144275314284756
user_02564,16.38,1,3.0,21.733333333333334,1.0,8.0,0.9157477335143435,0.8,0.7325981868114748
user_02565,170.21,8,3.0,22.599999999999998,0.3333333333333333,7.0,0.5493735249727622,0.8,0.4394988199782097
user_02566,402.95,13,2.0,38.75,1.0,7.0,0.3579672710499986,0.8,0.2863738168399989
user_02567,253.34,12,5.0,31.52,0.4,4.0,0.3999795978431749,0.8,0.31998367827453994
user_02568,299.59000000000003,14,6.0,25.599999999999998,0.3333333333333333,9.0,0.37649544142618085,0.8,0.30119635314094473
user_02569,258.79,14,5.0,9.92,0.6,3.0,0.3735900746939953,0.8,0.29887205975519626
user_02570,442.64,15,3.0,26.399999999999995,1.0,3.0,0.3040016405118347,0.8,0.24320131240946777
user_02571,29.66,1,1.0,15.7,0.0,2.0,0.9179312196033798,0.8,0.7343449756827038
user_02572,175.89,9,3.0,17.233333333333334,0.3333333333333333,5.0,0.4721273721993273,0.8,0.3777018977594619
user_02573,165.47,8,2.0,11.4,0.5,6.0,0.5208123316093922,0.8,0.4166498652875138
user_02574,196.79,9,4.0,20.549999999999997,0.0,3.0,0.47842211801734424,0.8,0.3827376944138754
user_02575,161.82,8,2.0,25.0,1.0,4.0,0.5381578988956512,0.8,0.430526319116521
user_02576,209.12,7,2.0,9.95,0.5,3.0,0.5043449016659917,0.8,0.40347592133279336
user_02578,33.92,1,2.0,12.55,1.0,5.0,0.9193707302788972,0.8,0.7354965842231178
user_02579,260.11,12,3.0,28.133333333333336,0.3333333333333333,2.0,0.4000229062292924,0.8,0.3200183249834339
user_02580,229.36,7,3.0,24.7,0.6666666666666666,6.0,0.5629694042733038,0.8,0.45037552341864306
user_02581,31.66,2,2.0,22.0,0.5,4.0,0.92055378594709,0.8,0.7364430287576721
user_02582,163.78,8,0.0,0.0,0.0,2.0,0.6500766780423902,0.8,0.5200613424339122
user_02583,34.8,2,1.0,14.2,1.0,1.0,0.8863163561746461,0.8,0.709053084939717
user_02584,52.27,6,3.0,10.3,1.0,9.0,0.44120407796116007,0.8,0.35296326236892805
user_02585,175.7,10,3.0,45.56666666666666,0.3333333333333333,4.0,0.44286578515778807,0.8,0.35429262812623047
user_02586,439.1,15,2.0,4.9,0.5,3.0,0.38831997667024515,0.8,0.31065598133619615
user_02587,557.65,13,4.0,25.575,1.0,11.0,0.3306520365795614,0.8,0.26452162926364914
user_02588,196.73000000000002,14,2.0,21.85,0.5,5.0,0.385402460707667,0.8,0.3083219685661336
user_02589,268.3,11,4.0,6.275,0.75,11.0,0.4149021061809712,0.8,0.331921684944777
user_02590,495.68,14,0.0,0.0,0.0,5.0,0.39198462450788313,0.8,0.3135876996063065
user_02591,279.68,12,2.0,8.55,0.0,7.0,0.4125616776806719,0.8,0.33004934214453757
user_02592,99.03999999999999,9,2.0,13.0,1.0,6.0,0.47930382053475057,0.8,0.38344305642780047
user_02593,136.73,8,3.0,20.8,0.0,7.0,0.5540629392304676,0.8,0.4432503513843741
user_02594,247.7,15,3.0,16.099999999999998,0.3333333333333333,2.0,0.3598163320525702,0.8,0.28785306564205615
user_02595,1.75,1,2.0,31.700000000000003,0.5,3.0,0.9640091454088595,0.8,0.7712073163270876
user_02596,360.61,13,3.0,20.333333333333332,1.0,6.0,0.367451511166016,0.8,0.2939612089328128
user_02597,327.55,13,6.0,21.833333333333332,0.6666666666666666,8.0,0.3840822936124851,0.8,0.3072658348899881
user_02598,329.73,13,3.0,16.333333333333332,0.6666666666666666,6.0,0.3692332394124659,0.8,0.2953865915299727
user_02599,391.58000000000004,10,4.0,13.875,0.25,11.0,0.43946137441140926,0.8,0.3515690995291274
user_02602,199.91,12,1.0,20.9,1.0,9.0,0.4093427925200501,0.8,0.32747423401604014
user_02603,391.89,11,0.0,0.0,0.0,7.0,0.4194536339259406,0.8,0.3355629071407525
user_02604,388.59,15,4.0,21.8,0.75,5.0,0.3245099817609134,0.8,0.2596079854087307
user_02606,95.12,5,0.0,0.0,0.0,3.0,0.7186161705682756,0.8,0.5748929364546206
user_02607,157.72,10,3.0,20.166666666666668,0.3333333333333333,7.0,0.4604645250943473,0.8,0.36837162007547786
user_02610,224.1,15,1.0,19.3,1.0,8.0,0.37522657620414657,0.8,0.30018126096331726
user_02611,147.15,10,2.0,18.8,1.0,8.0,0.4564028147109177,0.8,0.3651222517687342
user_02612,36.91,1,0.0,0.0,0.0,7.0,0.9425798986913095,0.8,0.7540639189530477
user_02613,11.24,1,3.0,18.633333333333333,0.6666666666666666,7.0,0.9276291662775116,0.8,0.7421033330220093
user_02614,216.55,14,2.0,9.75,0.0,1.0,0.33824261293169156,0.8,0.27059409034535326
user_02615,252.6,13,1.0,12.5,1.0,4.0,0.37656354907751644,0.8,0.3012508392620132
user_02616,302.66,10,2.0,19.95,0.5,3.0,0.4155333888220651,0.8,0.3324267110576521
user_02617,79.1,4,1.0,7.7,1.0,2.0,0.8011647742602189,0.8,0.6409318194081752
user_02618,290.83,14,1.0,38.9,0.0,8.0,0.34158154201725455,0.8,0.27326523361380367
user_02621,153.74,11,4.0,17.174999999999997,0.0,6.0,0.4550356524413137,0.8,0.364028521953051
user_02622,260.32,13,1.0,6.5,1.0,3.0,0.37327957973791465,0.8,0.29862366379033173
user_02623,30.74,4,3.0,28.2,0.3333333333333333,4.0,0.6282160939409098,0.8,0.5025728751527279
user_02624,31.93,2,2.0,30.049999999999997,0.5,4.0,0.9041715214332798,0.8,0.7233372171466239
user_02625,5.59,1,4.0,19.0,0.25,6.0,0.947164195544005,0.8,0.7577313564352041
user_02626,19.08,2,0.0,0.0,0.0,6.0,0.8436368700799335,0.8,0.6749094960639468
user_02628,26.39,1,0.0,0.0,0.0,5.0,0.9545338167981134,0.8,0.7636270534384908
user_02629,271.98,10,1.0,31.4,0.0,2.0,0.4424604145278388,0.8,0.35396833162227104
user_02630,22.59,2,0.0,0.0,0.0,0.0,0.9020209362748388,0.8,0.721616749019871
user_02631,164.83,9,0.0,0.0,0.0,3.0,0.5288067047591972,0.8,0.4230453638073578
user_02632,462.77,19,0.0,0.0,0.0,6.0,0.3582323545447569,0.8,0.2865858836358055
user_02633,369.2,26,12.0,16.683333333333334,0.5,6.0,0.18849827567642655,0.8,0.15079862054114124
user_02634,129.98000000000002,8,3.0,26.46666666666667,0.3333333333333333,7.0,0.566032902337642,0.8,0.4528263218701136
user_02635,283.91999999999996,8,1.0,12.8,1.0,8.0,0.5236885670038663,0.8,0.4189508536030931
user_02636,170.74,11,1.0,41.2,1.0,5.0,0.4140240930390018,0.8,0.33121927443120147
user_02637,98.24,6,1.0,1.8,1.0,8.0,0.5768647856932795,0.8,0.4614918285546236
user_02638,156.46,7,3.0,32.766666666666666,0.0,8.0,0.5758487243761676,0.8,0.4606789795009341
user_02639,225.45,10,1.0,25.1,1.0,4.0,0.42735185689885197,0.8,0.3418814855190816
user_02640,397.1,14,3.0,36.9,1.0,4.0,0.32739664721490436,0.8,0.2619173177719235
user_02641,325.32,12,0.0,0.0,0.0,3.0,0.45427367851827716,0.8,0.3634189428146217
user_02642,202.52,8,3.0,16.333333333333332,1.0,5.0,0.521757304349574,0.8,0.41740584347965926
user_02643,406.04,14,4.0,28.1,0.25,6.0,0.33633185677790145,0.8,0.26906548542232117
user_02644,116.49,5,2.0,20.1,0.5,3.0,0.6273172077040133,0.8,0.5018537661632106
user_02645,240.17,6,0.0,0.0,0.0,3.0,0.5840890148202454,0.8,0.46727121185619636
user_02646,360.04,16,3.0,19.733333333333334,0.0,11.0,0.34816662088413186,0.8,0.2785332967073055
user_02647,278.14,11,3.0,6.3,0.3333333333333333,4.0,0.4790255354218096,0.8,0.3832204283374477
user_02648,255.89,13,3.0,13.466666666666667,0.0,6.0,0.3870076726335039,0.8,0.30960613810680315
user_02649,235.44,11,2.0,17.5,1.0,8.0,0.41288279068810146,0.8,0.3303062325504812
user_02650,116.85,8,1.0,31.0,0.0,7.0,0.5669410586427359,0.8,0.45355284691418873
user_02651,143.95,6,3.0,20.033333333333335,0.3333333333333333,5.0,0.5924516133485495,0.8,0.4739612906788396
user_02652,179.89,11,4.0,4.975,0.0,4.0,0.5329964075553847,0.8,0.4263971260443078
user_02653,107.3,7,1.0,25.0,1.0,4.0,0.627057843715525,0.8,0.50164627497242
user_02654,242.28,14,2.0,18.1,0.0,6.0,0.3558545237011409,0.8,0.2846836189609127
user_02655,480.7,16,6.0,16.366666666666667,0.6666666666666666,14.0,0.33866384631441215,0.8,0.27093107705152975
user_02658,169.86,8,1.0,2.6,1.0,6.0,0.5937555446953465,0.8,0.47500443575627727
user_02659,346.66,13,2.0,10.55,0.0,5.0,0.3691305236175724,0.8,0.29530441889405795
user_02660,290.35,14,2.0,17.6,1.0,5.0,0.35659568909943146,0.8,0.28527655127954515
user_02661,275.38,12,3.0,17.633333333333333,1.0,7.0,0.42000607871681567,0.8,0.33600486297345256
user_02663,220.47,9,2.0,12.149999999999999,0.5,11.0,0.4435832353408033,0.8,0.35486658827264267
user_02664,310.35,8,4.0,11.775,0.75,2.0,0.489388581544878,0.8,0.39151086523590245
user_02665,39.75,1,6.0,14.549999999999999,0.6666666666666666,4.0,0.8902807815324644,0.8,0.7122246252259715
user_02666,912.4499999999999,50,4.0,20.2,0.0,8.0,0.1940718854006648,0.8,0.15525750832053187
user_02669,336.21,14,2.0,25.75,0.0,2.0,0.33593846247365855,0.8,0.26875076997892683
user_02670,268.36,8,1.0,28.8,1.0,12.0,0.44142221978330826,0.8,0.3531377758266466
user_02671,278.96000000000004,13,5.0,8.86,0.8,6.0,0.36226164234780744,0.8,0.289809313878246
user_02672,240.82,9,3.0,30.26666666666667,0.3333333333333333,4.0,0.46127278476420747,0.8,0.369018227811366
user_02673,320.15999999999997,14,1.0,19.3,0.0,7.0,0.3414435154201287,0.8,0.27315481233610295
user_02675,299.89,14,2.0,46.4,1.0,3.0,0.34777932421783864,0.8,0.2782234593742709
user_02677,280.38,10,4.0,24.9,0.5,3.0,0.44472424615456135,0.8,0.3557793969236491
user_02678,342.98,16,4.0,11.55,0.5,5.0,0.3222633528442496,0.8,0.2578106822753997
user_02679,224.22,11,5.0,23.48,0.2,4.0,0.4225680598905076,0.8,0.33805444791240613
user_02680,231.65,11,3.0,27.833333333333332,1.0,6.0,0.4121437607832984,0.8,0.3297150086266387
user_02681,50.81,8,2.0,18.3,0.5,7.0,0.4832612483243196,0.8,0.3866089986594557
user_02682,223.14,11,4.0,13.2,0.25,2.0,0.424075501418041,0.8,0.33926040113443284
user_02683,102.39,7,4.0,25.425,0.0,4.0,0.59478035104774,0.8,0.475824280838192
user_02684,124.74000000000001,4,1.0,22.1,1.0,4.0,0.640000875914985,0.8,0.512000700731988
user_02687,347.46,14,3.0,15.166666666666666,0.3333333333333333,5.0,0.34248561033397174,0.8,0.2739884882671774
user_02688,125.13,9,3.0,38.666666666666664,0.3333333333333333,9.0,0.5356164678487267,0.8,0.4284931742789814
user_02690,208.65,11,2.0,13.85,0.5,3.0,0.42636339998364364,0.8,0.3410907199869149
user_02691,327.27,22,4.0,11.8,0.0,8.0,0.3080148217066399,0.8,0.24641185736531193
user_02692,22.78,1,5.0,28.119999999999997,0.8,4.0,0.9330751614141188,0.8,0.7464601291312951
user_02693,261.86,11,2.0,9.6,1.0,3.0,0.44135272958650895,0.8,0.3530821836692072
user_02694,275.11,14,5.0,10.72,0.4,5.0,0.35728737210143463,0.8,0.2858298976811477
user_02695,158.97,6,2.0,13.2,1.0,8.0,0.5979117406550839,0.8,0.47832939252406714
user_02696,326.78999999999996,17,2.0,32.5,0.5,7.0,0.31880738841007294,0.8,0.2550459107280584
user_02697,294.63,14,3.0,13.833333333333334,0.3333333333333333,4.0,0.3656770353710779,0.8,0.2925416282968623
user_02699,180.01,8,2.0,25.25,0.5,1.0,0.5371157092401675,0.8,0.429692567392134
user_02700,327.58,15,1.0,26.3,1.0,8.0,0.319186290759791,0.8,0.2553490326078328
user_02701,54.03,2,4.0,24.549999999999997,0.5,3.0,0.8825509022006461,0.8,0.7060407217605169
user_02702,221.74,13,3.0,9.1,0.3333333333333333,2.0,0.3549888355846471,0.8,0.2839910684677177
user_02703,390.88,16,2.0,1.95,0.5,3.0,0.36989583329382714,0.8,0.2959166666350617
user_02704,190.37,12,3.0,17.099999999999998,1.0,7.0,0.4009985791553868,0.8,0.32079886332430946
user_02705,51.22,1,2.0,6.8500000000000005,0.5,6.0,0.9274006463433457,0.8,0.7419205170746767
user_02706,432.21999999999997,13,4.0,20.175,0.75,9.0,0.3500825563631148,0.8,0.2800660450904919
user_02707,188.22,6,0.0,0.0,0.0,4.0,0.7193101691967299,0.8,0.5754481353573839
user_02708,107.96,6,2.0,7.6,0.0,0.0,0.6351251811308917,0.8,0.5081001449047133
user_02709,278.52,15,3.0,1.0999999999999999,1.0,2.0,0.40852669938977343,0.8,0.3268213595118188
user_02710,386.82,17,2.0,5.05,0.5,5.0,0.4066531519136767,0.8,0.3253225215309414
user_02711,142.68,8,4.0,17.65,0.5,4.0,0.5651483994411941,0.8,0.4521187195529553
user_02712,241.23000000000002,15,1.0,11.3,1.0,4.0,0.3411292330963299,0.8,0.27290338647706397
user_02713,402.27,14,0.0,0.0,0.0,4.0,0.38792342555732967,0.8,0.31033874044586374
user_02714,245.29000000000002,10,3.0,14.733333333333334,0.0,3.0,0.46918569670904986,0.8,0.37534855736723993
user_02715,215.13,13,0.0,0.0,0.0,6.0,0.3451869692548683,0.8,0.2761495754038947
user_02716,64.34,2,3.0,20.533333333333335,0.6666666666666666,7.0,0.6622640546712393,0.8,0.5298112437369914
user_02717,28.02,1,1.0,0.0,1.0,4.0,0.9260094558899623,0.8,0.7408075647119698
user_02718,73.18,4,0.0,0.0,0.0,5.0,0.8325201317543622,0.8,0.6660161054034899
user_02719,154.67000000000002,8,5.0,18.6,0.4,5.0,0.5475740044341074,0.8,0.43805920354728595
user_02720,51.94,1,3.0,47.03333333333333,0.3333333333333333,10.0,0.9476106449922134,0.8,0.7580885159937707
user_02721,229.38,9,3.0,20.666666666666668,0.3333333333333333,9.0,0.4541811202948547,0.8,0.3633448962358838
user_02722,253.0,12,3.0,24.866666666666664,0.6666666666666666,6.0,0.3947931109841928,0.8,0.31583448878735426
user_02724,172.64,8,3.0,12.466666666666667,0.3333333333333333,1.0,0.5202483478279354,0.8,0.41619867826234835
user_02725,96.15,5,1.0,29.5,0.0,4.0,0.6348030369728904,0.8,0.5078424295783124
user_02726,199.91,10,0.0,0.0,0.0,6.0,0.43969768212976795,0.8,0.35175814570381436
user_02727,63.28,4,3.0,20.633333333333333,0.6666666666666666,5.0,0.606908928037744,0.8,0.48552714243019524
user_02728,228.32999999999998,11,1.0,6.2,1.0,3.0,0.4185883810668954,0.8,0.33487070485351633
user_02729,249.39,14,4.0,19.15,0.75,6.0,0.36678073012650764,0.8,0.29342458410120614
user_02730,129.92000000000002,9,7.0,23.900000000000002,0.5714285714285714,4.0,0.5239106961601093,0.8,0.4191285569280875
user_02731,187.32999999999998,7,5.0,15.38,0.6,3.0,0.5398749830962304,0.8,0.43189998647698435
user_02732,187.31,11,3.0,48.93333333333334,1.0,2.0,0.39970425970191525,0.8,0.3197634077615322
user_02733,229.04,10,5.0,12.72,0.4,11.0,0.4004952295000461,0.8,0.3203961836000369
user_02735,285.17,10,2.0,22.099999999999998,0.0,3.0,0.4514873600674267,0.8,0.36118988805394137
user_02736,297.77,13,1.0,9.6,1.0,2.0,0.37256990963826697,0.8,0.29805592771061357
user_02737,502.08,12,4.0,21.2,0.25,4.0,0.47135373530104013,0.8,0.37708298824083214
user_02738,168.42000000000002,8,8.0,11.55,0.625,3.0,0.5427117559282075,0.8,0.43416940474256605
user_02740,336.53999999999996,17,6.0,17.599999999999998,0.5,4.0,0.3323638166538836,0.8,0.26589105332310686
user_02741,135.64999999999998,8,2.0,13.8,0.5,5.0,0.5634004100778323,0.8,0.4507203280622658
user_02742,60.74,1,1.0,17.8,1.0,8.0,0.8665758266796408,0.8,0.6932606613437127
user_02743,88.06,5,0.0,0.0,0.0,8.0,0.7472822498349297,0.8,0.5978257998679438
user_02745,76.07000000000001,8,4.0,19.425,0.75,7.0,0.520794995097737,0.8,0.4166359960781896
user_02746,294.72,15,1.0,0.0,1.0,9.0,0.40312290284004293,0.8,0.32249832227203434
user_02747,256.68,8,0.0,0.0,0.0,6.0,0.4530610616513752,0.8,0.3624488493211002
user_02748,274.61,15,7.0,14.057142857142859,0.8571428571428571,3.0,0.35465611816432363,0.8,0.28372489453145894
user_02749,23.090000000000003,2,2.0,26.65,1.0,8.0,0.7196170458276356,0.8,0.5756936366621085
user_02750,4.67,1,3.0,24.933333333333334,0.3333333333333333,8.0,0.9582047963976332,0.8,0.7665638371181066
user_02751,160.64000000000001,8,7.0,21.22857142857143,0.2857142857142857,10.0,0.4640208605734688,0.8,0.3712166884587751
user_02752,474.13,22,4.0,12.0,1.0,6.0,0.3092902560272973,0.8,0.24743220482183786
user_02753,277.27,12,5.0,22.520000000000003,0.0,9.0,0.4292837654472034,0.8,0.34342701235776274
user_02754,31.99,2,1.0,23.4,0.0,4.0,0.832557841574673,0.8,0.6660462732597385
user_02755,558.27,20,8.0,13.774999999999999,0.25,14.0,0.45461046359446805,0.8,0.3636883708755745
user_02756,264.4,10,1.0,2.6,0.0,3.0,0.4755206926802976,0.8,0.38041655414423814
user_02757,55.63,5,5.0,19.419999999999998,0.4,2.0,0.6242300859183216,0.8,0.49938406873465735
user_02758,185.19,10,4.0,20.95,0.5,3.0,0.44977999283867354,0.8,0.35982399427093886
user_02759,183.67,8,2.0,16.45,0.5,4.0,0.5232584314724409,0.8,0.4186067451779527
user_02760,183.87,9,3.0,12.633333333333333,0.3333333333333333,5.0,0.47716186479256684,0.8,0.38172949183405347
user_02762,225.84,7,2.0,11.1,0.5,5.0,0.5195942896188703,0.8,0.4156754316950963
user_02763,292.68,11,4.0,11.25,0.5,6.0,0.46865220325640405,0.8,0.3749217626051233
user_02764,173.97,12,6.0,24.150000000000002,0.16666666666666666,5.0,0.3996143026643082,0.8,0.31969144213144657
user_02766,88.58,7,0.0,0.0,0.0,4.0,0.675727949264859,0.8,0.5405823594118873
user_02767,148.8,8,3.0,17.4,0.0,7.0,0.540245676215264,0.8,0.4321965409722112
user_02769,329.59,14,3.0,46.6,0.0,4.0,0.36895247987427615,0.8,0.29516198389942094
user_02770,24.729999999999997,2,3.0,20.900000000000002,0.0,6.0,0.9472446054068555,0.8,0.7577956843254845
user_02771,306.42,14,1.0,12.7,1.0,4.0,0.3649519864424821,0.8,0.2919615891539857
user_02772,213.9,10,5.0,8.76,0.6,4.0,0.4562266113678236,0.8,0.3649812890942589
user_02773,347.05,15,0.0,0.0,0.0,8.0,0.37750699633066737,0.8,0.3020055970645339
user_02774,662.85,18,2.0,18.0,0.5,9.0,0.24204580899574124,0.8,0.19363664719659301
user_02775,359.99,11,4.0,17.225,0.5,3.0,0.42907400830721015,0.8,0.34325920664576814
user_02776,646.72,19,3.0,8.766666666666667,0.3333333333333333,3.0,0.2373067031639458,0.8,0.18984536253115666
user_02777,139.15,7,4.0,5.225,0.5,8.0,0.6803327405349294,0.8,0.5442661924279436
user_02778,515.08,12,8.0,18.925,0.75,8.0,0.4752167476975512,0.8,0.38017339815804096
user_02779,254.78,11,0.0,0.0,0.0,9.0,0.4507426527226485,0.8,0.3605941221781188
user_02780,349.34,19,2.0,22.85,0.5,8.0,0.32190077365833614,0.8,0.25752061892666894
user_02781,276.96,14,1.0,12.0,1.0,8.0,0.36950949296659,0.8,0.29560759437327205
user_02782,279.67,17,1.0,26.3,1.0,3.0,0.317835138189279,0.8,0.25426811055142323
user_02783,105.28999999999999,7,3.0,17.366666666666667,0.3333333333333333,5.0,0.5469503231266519,0.8,0.4375602585013216
user_02784,105.41,7,2.0,18.9,0.5,8.0,0.5691520021222276,0.8,0.45532160169778213
user_02786,309.12,11,3.0,7.166666666666667,0.3333333333333333,5.0,0.5075494969234833,0.8,0.40603959753878666
user_02787,285.15000000000003,16,4.0,6.425,0.75,4.0,0.31090383337481603,0.8,0.24872306669985284
user_02788,22.05,2,3.0,20.366666666666664,0.3333333333333333,4.0,0.9474407567665698,0.8,0.7579526054132559
user_02789,295.71,11,4.0,24.725,1.0,8.0,0.4376418052880262,0.8,0.350113444230421
user_02790,411.89000000000004,14,2.0,26.3,1.0,8.0,0.3172839861189539,0.8,0.25382718889516315
user_02791,256.62,10,3.0,31.366666666666664,0.6666666666666666,1.0,0.42841842503822497,0.8,0.34273474003058
user_02792,87.14,5,3.0,23.866666666666664,0.0,4.0,0.5772308262351328,0.8,0.4617846609881062
user_02794,206.27,12,2.0,18.15,0.0,7.0,0.39796813745256615,0.8,0.31837450996205297
user_02795,219.04,12,6.0,15.299999999999999,0.3333333333333333,6.0,0.40230667280806587,0.8,0.32184533824645273
user_02796,131.54,9,2.0,13.15,0.5,5.0,0.4960400470914676,0.8,0.3968320376731741
user_02797,392.39,11,4.0,14.6,0.75,10.0,0.4699510904847216,0.8,0.3759608723877773
user_02798,86.87,7,1.0,12.8,0.0,1.0,0.5044040835099782,0.8,0.4035232668079826
user_02799,156.39,9,2.0,61.35,0.5,9.0,0.3817729111514067,0.8,0.3054183289211254
user_02800,119.42999999999999,7,1.0,0.0,1.0,5.0,0.6672023990002269,0.8,0.5337619192001816
user_02801,489.9,19,1.0,1.3,0.0,6.0,0.3763077653127946,0.8,0.3010462122502357
user_02802,141.42,9,1.0,12.9,0.0,2.0,0.4682620140752279,0.8,0.37460961126018233
user_02803,294.81,11,0.0,0.0,0.0,3.0,0.4984451105674899,0.8,0.39875608845399196
user_02804,213.06,14,3.0,10.366666666666667,0.3333333333333333,4.0,0.36078421216434636,0.8,0.2886273697314771
user_02805,244.31,10,3.0,37.93333333333333,0.3333333333333333,3.0,0.47358848349171245,0.8,0.37887078679337
user_02806,145.69,5,0.0,0.0,0.0,6.0,0.7806178443854236,0.8,0.6244942755083389
user_02807,411.75,15,3.0,26.03333333333333,0.6666666666666666,1.0,0.29394579720628017,0.8,0.23515663776502416
user_02808,285.02,10,3.0,10.933333333333332,0.6666666666666666,4.0,0.48684687593845766,0.8,0.38947750075076615
user_02809,392.13,22,1.0,43.5,0.0,9.0,0.2527235863951394,0.8,0.20217886911611155
user_02811,390.69,17,1.0,12.5,1.0,8.0,0.3163759430854966,0.8,0.2531007544683973
user_02812,404.52000000000004,15,6.0,25.366666666666664,0.3333333333333333,5.0,0.35278882349270296,0.8,0.2822310587941624
user_02813,189.89000000000001,8,5.0,21.06,0.4,4.0,0.5201949838345284,0.8,0.4161559870676228
user_02815,118.57,8,5.0,15.239999999999998,0.6,2.0,0.554041346449318,0.8,0.4432330771594544
user_02816,242.2,9,2.0,27.700000000000003,0.0,4.0,0.45514704127635897,0.8,0.3641176330210872
user_02817,11.91,1,6.0,18.349999999999998,1.0,9.0,0.8500088881103526,0.8,0.6800071104882821
user_02818,31.12,1,3.0,17.53333333333333,0.6666666666666666,3.0,0.9338510772224236,0.8,0.7470808617779389
user_02819,100.38,12,4.0,35.95,0.75,2.0,0.4983915884278131,0.8,0.3987132707422505
user_02820,390.61,15,3.0,17.966666666666665,0.3333333333333333,4.0,0.32460754009202075,0.8,0.2596860320736166
user_02821,190.38,7,4.0,17.675,0.5,4.0,0.552501593479845,0.8,0.44200127478387596
user_02822,56.09,3,2.0,18.05,0.5,6.0,0.8339938094789635,0.8,0.6671950475831708
user_02823,379.28,12,0.0,0.0,0.0,5.0,0.42097882448458307,0.8,0.33678305958766647
user_02824,382.54,15,6.0,22.116666666666664,0.5,8.0,0.3695040492091388,0.8,0.2956032393673111
user_02825,465.86,14,5.0,10.12,0.2,6.0,0.3237233538220238,0.8,0.258978683057619
user_02826,203.82,11,3.0,12.933333333333332,0.0,12.0,0.3977570821256626,0.8,0.3182056657005301
user_02827,150.34,11,1.0,21.1,1.0,4.0,0.48288194661906536,0.8,0.3863055572952523
user_02830,196.23000000000002,9,4.0,15.525,0.25,3.0,0.45233619539606423,0.8,0.3618689563168514
user_02831,202.46,8,3.0,21.900000000000002,0.3333333333333333,5.0,0.528706110407562,0.8,0.4229648883260496
user_02832,9.68,1,1.0,2.3,0.0,7.0,0.9558046256903,0.8,0.7646437005522401
user_02833,369.96,11,2.0,25.1,0.5,10.0,0.3975849190214611,0.8,0.3180679352171689
user_02834,153.77,8,2.0,31.0,0.5,4.0,0.5476268151090018,0.8,0.43810145208720147
user_02835,61.03,5,1.0,7.6,1.0,5.0,0.7539453215171835,0.8,0.6031562572137469
user_02836,112.26,10,1.0,3.7,0.0,4.0,0.4499433006495321,0.8,0.35995464051962567
user_02837,146.17000000000002,8,1.0,26.3,0.0,7.0,0.5480287316948912,0.8,0.43842298535591295
user_02838,7.58,1,1.0,19.0,0.0,3.0,0.9579228256386253,0.8,0.7663382605109003
user_02839,151.47,10,1.0,27.3,1.0,4.0,0.45950184806490635,0.8,0.3676014784519251
user_02840,398.98,14,1.0,9.7,0.0,5.0,0.3317338893109528,0.8,0.26538711144876226
user_02841,541.94,15,1.0,23.0,0.0,8.0,0.31862165497529493,0.8,0.25489732398023596
user_02842,314.13,11,3.0,18.8,0.6666666666666666,5.0,0.4264599213198833,0.8,0.34116793705590664
user_02843,8.05,1,6.0,6.800000000000001,0.0,3.0,0.9261169018084802,0.8,0.7408935214467842
user_02844,513.51,20,7.0,16.885714285714283,0.8571428571428571,9.0,0.33247875517382547,0.8,0.2659830041390604
user_02845,350.71,13,4.0,22.55,0.5,6.0,0.3693287274096804,0.8,0.29546298192774434
user_02846,288.89,10,2.0,44.9,0.5,6.0,0.4555332473179775,0.8,0.36442659785438203
user_02847,283.75,16,2.0,43.6,0.0,7.0,0.33918309100373184,0.8,0.27134647280298546
user_02848,28.77,1,1.0,3.3,0.0,5.0,0.9543771450130931,0.8,0.7635017160104746
user_02849,143.95999999999998,7,3.0,12.700000000000001,0.3333333333333333,9.0,0.5699773412523009,0.8,0.4559818730018408
user_02850,247.95,13,2.0,20.45,0.0,4.0,0.37126933878946206,0.8,0.29701547103156967
user_02851,337.39,13,2.0,18.5,1.0,5.0,0.37036633111899164,0.8,0.2962930648951933
user_02852,226.36,10,2.0,16.45,0.0,6.0,0.41710084907453826,0.8,0.33368067925963063
user_02853,298.4,15,2.0,12.75,1.0,5.0,0.36539914806669915,0.8,0.29231931845335934
user_02855,197.42,6,4.0,14.975,0.75,11.0,0.6395211643766339,0.8,0.5116169315013072
user_02856,245.92000000000002,14,2.0,9.9,0.0,16.0,0.36074028510150036,0.8,0.2885922280812003
user_02857,295.85,12,6.0,18.183333333333334,0.16666666666666666,5.0,0.440122487795652,0.8,0.3520979902365216
user_02858,135.44,11,3.0,23.333333333333332,0.3333333333333333,7.0,0.43505641014551744,0.8,0.34804512811641397
user_02859,225.96,10,1.0,19.5,0.0,8.0,0.4293869572996614,0.8,0.34350956583972914
