user_id,total_watch_time,watch_count,search_count,avg_search_time,search_click_rate,recommend_count
user_01481,207.54000000000002,8,3.0,5.466666666666666,0.3333333333333333,5.0
user_01482,192.32000000000002,7,1.0,23.2,1.0,6.0
user_01483,153.12,11,2.0,33.25,0.0,2.0
user_01485,331.53999999999996,9,2.0,10.0,0.5,1.0
user_01486,352.6,14,2.0,14.25,0.5,4.0
user_01487,27.25,1,5.0,16.18,0.6,5.0
user_01488,332.51,11,2.0,33.1,0.5,4.0
user_01489,211.81,14,4.0,19.925,0.5,4.0
user_01491,460.74,12,2.0,13.35,0.5,6.0
user_01492,131.68,9,3.0,29.7,0.0,8.0
user_01493,377.24,11,4.0,21.275,0.5,5.0
user_01494,155.19,8,2.0,16.1,0.5,7.0
user_01495,8.03,1,5.0,12.1,0.6,6.0
user_01496,241.9,13,3.0,43.63333333333333,0.3333333333333333,11.0
user_01497,201.79,7,3.0,10.866666666666667,0.6666666666666666,7.0
user_01498,361.78999999999996,15,2.0,4.85,0.0,3.0
user_01500,330.65,11,2.0,14.35,0.5,5.0
user_01502,415.75,14,2.0,8.4,0.5,3.0
user_01503,200.28,15,3.0,10.566666666666668,1.0,10.0
user_01505,209.37,8,5.0,28.28,0.0,6.0
user_01506,407.47,18,1.0,7.3,1.0,1.0
user_01507,91.5,7,3.0,19.3,1.0,2.0
user_01508,182.26,7,1.0,10.5,1.0,7.0
user_01510,209.95999999999998,8,5.0,23.9,0.8,9.0
user_01511,31.13,1,1.0,29.3,0.0,5.0
user_01512,251.6,10,4.0,29.25,0.75,5.0
user_01513,244.39,11,4.0,26.799999999999997,0.25,5.0
user_01514,317.95,10,3.0,20.2,1.0,4.0
user_01515,240.59,14,3.0,23.299999999999997,0.3333333333333333,5.0
user_01516,449.96,13,3.0,27.899999999999995,0.3333333333333333,8.0
user_01517,68.96,6,1.0,20.2,0.0,7.0
user_01518,275.05,9,3.0,21.233333333333334,0.3333333333333333,7.0
user_01520,233.18,7,0.0,0.0,0.0,2.0
user_01521,107.31,5,0.0,0.0,0.0,4.0
user_01522,163.19,10,3.0,23.333333333333332,0.0,8.0
user_01523,100.71000000000001,7,1.0,66.8,0.0,3.0
user_01524,248.79000000000002,11,4.0,26.875,0.5,5.0
user_01525,190.99,9,3.0,25.866666666666664,0.3333333333333333,2.0
user_01526,339.74,13,4.0,8.625,0.5,4.0
user_01527,564.88,20,6.0,17.666666666666668,0.5,2.0
user_01528,310.78999999999996,11,0.0,0.0,0.0,11.0
user_01529,144.24,7,1.0,38.8,1.0,5.0
user_01530,255.5,9,2.0,15.950000000000001,0.5,7.0
user_01532,308.45,17,2.0,16.15,0.0,0.0
user_01533,105.45,10,3.0,22.100000000000005,0.0,8.0
user_01534,179.81,8,1.0,11.9,1.0,4.0
user_01535,107.58,6,1.0,21.4,0.0,4.0
user_01537,271.62,12,3.0,13.433333333333332,1.0,11.0
user_01538,338.35,11,3.0,6.366666666666667,0.0,3.0
user_01539,1.92,1,2.0,17.95,0.5,4.0
user_01540,93.94,11,0.0,0.0,0.0,5.0
user_01541,234.01,14,3.0,15.466666666666669,0.3333333333333333,9.0
user_01542,210.47,7,1.0,28.0,1.0,5.0
user_01543,189.22,14,2.0,21.65,0.0,3.0
user_01545,214.03,8,2.0,15.75,1.0,4.0
user_01546,421.65,15,0.0,0.0,0.0,4.0
user_01547,237.57,8,3.0,21.3,0.0,7.0
user_01548,68.74,1,3.0,7.6000000000000005,0.3333333333333333,8.0
user_01549,248.69,11,2.0,8.450000000000001,0.5,3.0
user_01550,8.91,1,5.0,12.559999999999999,0.8,7.0
user_01551,316.67,12,5.0,27.22,0.2,5.0
user_01552,366.09000000000003,16,0.0,0.0,0.0,4.0
user_01553,273.99,8,3.0,10.4,0.3333333333333333,5.0
user_01554,228.25,12,1.0,10.2,0.0,3.0
user_01555,141.91,5,4.0,21.725,0.25,7.0
user_01556,265.46,12,2.0,25.15,0.0,2.0
user_01557,182.19,9,4.0,30.625,0.25,8.0
user_01559,242.89,13,8.0,8.2125,0.25,2.0
user_01560,255.8,9,3.0,8.3,0.3333333333333333,5.0
user_01561,264.48,11,2.0,30.1,1.0,3.0
user_01562,356.61,16,0.0,0.0,0.0,2.0
user_01563,211.6,10,1.0,18.4,1.0,5.0
user_01564,98.48,11,4.0,13.775,0.5,7.0
user_01565,205.69,11,2.0,24.599999999999998,1.0,5.0
user_01566,20.88,1,4.0,20.025,1.0,4.0
user_01568,726.22,32,4.0,28.7,1.0,10.0
user_01569,339.63,14,0.0,0.0,0.0,10.0
user_01570,21.67,1,2.0,14.25,0.5,7.0
user_01571,108.44,3,5.0,22.18,0.6,12.0
user_01572,208.98,12,3.0,14.466666666666667,0.0,5.0
user_01573,157.37,6,2.0,25.650000000000002,1.0,3.0
user_01574,304.85,12,4.0,16.95,0.75,2.0
user_01575,127.53,6,2.0,11.95,0.5,1.0
user_01576,266.82,12,3.0,42.666666666666664,1.0,6.0
user_01578,299.55,14,2.0,21.25,0.5,4.0
user_01579,148.85,1,5.0,11.6,0.2,7.0
user_01580,211.57999999999998,11,2.0,9.4,1.0,6.0
user_01581,228.56,10,0.0,0.0,0.0,4.0
user_01582,256.46000000000004,9,4.0,18.225,0.0,8.0
user_01583,225.29,8,3.0,13.166666666666666,0.6666666666666666,6.0
user_01585,100.63,6,3.0,16.46666666666667,1.0,9.0
user_01586,238.60999999999999,10,6.0,17.2,0.5,6.0
user_01587,3.17,1,12.0,14.600000000000001,0.16666666666666666,8.0
user_01588,67.24000000000001,6,8.0,20.6875,0.375,5.0
user_01589,126.01,8,2.0,12.95,0.5,9.0
user_01590,218.23999999999998,9,0.0,0.0,0.0,5.0
user_01591,243.95,13,8.0,13.112499999999999,0.125,5.0
user_01593,173.88,6,2.0,13.450000000000001,0.5,8.0
user_01594,118.85,6,5.0,7.44,0.4,3.0
user_01596,135.92,8,1.0,11.2,1.0,3.0
user_01597,370.9,13,4.0,15.0,1.0,8.0
user_01598,435.52,15,3.0,9.633333333333333,0.0,8.0
user_01599,282.59000000000003,14,7.0,13.228571428571428,0.7142857142857143,9.0
user_01600,54.39,2,0.0,0.0,0.0,8.0
user_01601,253.27,13,3.0,11.766666666666666,1.0,9.0
user_01602,276.82,14,1.0,33.1,1.0,3.0
user_01603,211.69,8,5.0,19.580000000000002,0.4,9.0
user_01605,537.83,15,2.0,25.85,1.0,8.0
user_01606,395.83,15,1.0,17.4,0.0,5.0
user_01607,36.37,1,3.0,24.7,0.6666666666666666,9.0
user_01608,270.18,12,4.0,20.1,0.0,5.0
user_01611,398.28,15,3.0,18.400000000000002,0.3333333333333333,4.0
user_01612,251.51,11,2.0,12.149999999999999,1.0,6.0
user_01613,179.24,13,1.0,15.4,0.0,6.0
user_01614,386.83000000000004,15,2.0,22.4,0.5,7.0
user_01615,118.23,8,3.0,13.566666666666668,0.6666666666666666,5.0
user_01616,287.88,15,3.0,29.100000000000005,0.3333333333333333,7.0
user_01617,202.46,12,0.0,0.0,0.0,3.0
user_01618,331.9,16,4.0,15.075,0.75,4.0
user_01620,189.37,10,3.0,12.6,0.3333333333333333,8.0
user_01621,519.94,22,5.0,7.9799999999999995,0.4,7.0
user_01622,246.55,9,3.0,24.333333333333332,0.6666666666666666,5.0
user_01623,167.71,9,1.0,10.3,0.0,9.0
user_01624,42.19,1,6.0,7.3,0.5,3.0
user_01625,55.78,1,4.0,28.6,0.75,8.0
user_01628,487.06,16,4.0,30.2,0.25,4.0
user_01629,297.73,8,6.0,16.433333333333334,0.16666666666666666,1.0
user_01630,361.16,16,8.0,9.6125,0.75,8.0
user_01631,217.3,11,1.0,14.9,0.0,7.0
user_01632,178.01,8,5.0,11.06,0.2,3.0
user_01633,97.67,8,4.0,19.6,0.5,10.0
user_01634,269.77,13,4.0,21.175,0.5,3.0
user_01635,27.42,1,2.0,14.5,1.0,5.0
user_01636,146.35999999999999,12,0.0,0.0,0.0,6.0
user_01637,657.84,15,1.0,15.6,0.0,8.0
user_01638,345.04,13,2.0,17.200000000000003,0.0,5.0
user_01640,390.79,13,2.0,17.95,1.0,6.0
user_01641,215.4,10,0.0,0.0,0.0,8.0
user_01642,6.8,1,4.0,18.3,0.75,9.0
user_01643,153.84,9,3.0,28.666666666666668,0.3333333333333333,7.0
user_01644,13.55,1,5.0,8.04,0.6,6.0
user_01646,149.89000000000001,8,8.0,17.5625,0.5,8.0
user_01647,549.06,34,4.0,7.35,0.5,14.0
user_01649,324.56,13,4.0,15.55,0.75,6.0
user_01651,361.64,26,0.0,0.0,0.0,8.0
user_01652,53.35,6,2.0,37.099999999999994,1.0,1.0
user_01654,293.75,13,0.0,0.0,0.0,7.0
user_01655,418.61,22,4.0,19.975,0.0,3.0
user_01656,227.77,8,3.0,4.466666666666667,0.3333333333333333,4.0
user_01657,484.15,28,6.0,28.53333333333333,0.3333333333333333,14.0
user_01658,64.24,8,3.0,23.03333333333333,0.0,9.0
user_01659,318.15,15,1.0,18.1,0.0,2.0
user_01660,143.88,6,4.0,24.175,0.75,3.0
user_01661,350.09,15,4.0,14.35,0.0,2.0
user_01662,273.98,12,3.0,13.433333333333332,0.3333333333333333,6.0
user_01663,96.22,3,7.0,25.857142857142858,0.5714285714285714,9.0
user_01664,148.74,11,1.0,6.5,1.0,6.0
user_01665,281.67,13,3.0,13.733333333333334,0.6666666666666666,9.0
user_01666,405.68,13,1.0,3.8,1.0,2.0
user_01668,287.68,17,6.0,19.400000000000002,0.8333333333333334,6.0
user_01669,219.06,9,0.0,0.0,0.0,3.0
user_01670,60.17,4,3.0,25.400000000000002,1.0,5.0
user_01671,23.16,1,0.0,0.0,0.0,3.0
user_01672,210.52,8,3.0,11.9,0.3333333333333333,6.0
user_01673,200.4,9,2.0,20.900000000000002,0.5,4.0
user_01674,5.62,1,7.0,19.542857142857144,0.7142857142857143,8.0
user_01675,158.76,12,1.0,6.6,0.0,5.0
user_01676,276.14,10,2.0,25.0,0.5,4.0
user_01677,310.31,10,3.0,9.733333333333333,0.6666666666666666,7.0
user_01679,204.57,10,6.0,15.1,0.5,5.0
user_01680,433.89,11,3.0,9.2,0.3333333333333333,5.0
user_01681,193.35,8,0.0,0.0,0.0,6.0
user_01682,143.21,5,2.0,13.6,0.0,10.0
user_01683,224.88,8,3.0,13.4,0.3333333333333333,5.0
user_01684,351.88,18,3.0,13.300000000000002,1.0,18.0
user_01685,113.31,3,3.0,17.8,0.3333333333333333,6.0
user_01686,214.16,13,3.0,15.1,0.3333333333333333,6.0
user_01687,597.54,14,2.0,5.5,0.0,9.0
user_01688,77.5,5,2.0,17.65,0.5,4.0
user_01689,183.0,13,4.0,18.425,0.25,10.0
user_01690,268.97,11,1.0,44.0,1.0,3.0
user_01691,271.29,15,2.0,11.200000000000001,0.5,5.0
user_01692,321.2,16,3.0,13.733333333333334,0.0,3.0
user_01693,209.46,8,0.0,0.0,0.0,4.0
user_01694,46.39,2,3.0,26.3,0.6666666666666666,4.0
user_01695,154.17,4,6.0,17.283333333333335,0.6666666666666666,5.0
user_01697,123.53,6,2.0,13.4,1.0,4.0
user_01698,222.16,8,6.0,21.383333333333336,0.6666666666666666,5.0
user_01699,246.7,11,2.0,24.700000000000003,0.5,4.0
user_01700,375.82,18,3.0,29.0,0.6666666666666666,6.0
user_01701,135.14,10,4.0,18.675,0.75,5.0
user_01702,287.65,8,4.0,22.575,0.75,6.0
user_01703,334.34,20,8.0,15.9,0.75,8.0
user_01706,258.83,5,3.0,9.4,0.3333333333333333,4.0
user_01707,148.63,7,5.0,24.32,0.0,8.0
user_01709,172.04,3,4.0,31.349999999999998,0.5,5.0
user_01710,251.9,14,3.0,26.133333333333336,1.0,3.0
user_01711,240.93,10,4.0,22.8,0.5,8.0
user_01712,79.31,7,2.0,29.75,1.0,7.0
user_01713,52.08,7,1.0,15.7,0.0,6.0
user_01714,472.84000000000003,10,2.0,19.75,1.0,5.0
user_01715,164.39000000000001,9,2.0,15.25,0.5,8.0
user_01717,329.87,17,1.0,35.2,1.0,10.0
user_01718,174.19,11,2.0,6.75,0.5,10.0
user_01719,231.13,7,3.0,23.5,1.0,5.0
user_01720,217.7,9,0.0,0.0,0.0,4.0
user_01722,206.51999999999998,12,2.0,30.5,0.5,9.0
user_01723,128.82999999999998,8,2.0,33.3,0.0,4.0
user_01724,117.9,6,1.0,21.3,1.0,8.0
user_01725,303.23,16,2.0,19.6,1.0,2.0
user_01726,32.0,1,2.0,26.75,1.0,7.0
user_01727,404.0,14,3.0,10.933333333333332,0.3333333333333333,11.0
user_01728,197.93,9,3.0,6.0,0.3333333333333333,5.0
user_01729,2.92,1,4.0,17.825,0.0,6.0
user_01730,142.88,7,1.0,5.2,1.0,6.0
user_01731,179.41,11,4.0,2.075,0.0,2.0
user_01732,60.67,6,7.0,25.27142857142857,0.8571428571428571,4.0
user_01733,149.75,6,2.0,23.25,0.5,7.0
user_01734,550.75,32,6.0,16.233333333333334,0.0,10.0
user_01735,211.25,9,0.0,0.0,0.0,6.0
user_01737,172.92000000000002,9,2.0,21.75,0.5,2.0
user_01739,98.06,5,2.0,40.2,0.5,5.0
user_01740,158.3,9,2.0,26.0,1.0,4.0
user_01742,238.39000000000001,9,2.0,23.75,0.5,6.0
user_01743,358.92,18,2.0,32.1,0.0,10.0
user_01744,343.98,14,0.0,0.0,0.0,6.0
user_01745,236.06,13,0.0,0.0,0.0,4.0
user_01746,132.62,6,2.0,7.85,0.5,5.0
user_01747,638.15,20,3.0,16.7,0.6666666666666666,4.0
user_01748,120.48,9,2.0,6.15,0.0,5.0
user_01749,211.82,11,2.0,25.3,0.5,8.0
user_01751,244.04999999999998,11,5.0,23.419999999999998,0.8,4.0
user_01752,31.119999999999997,2,1.0,28.5,1.0,9.0
user_01753,322.06,12,5.0,13.540000000000001,0.6,4.0
user_01754,297.97,15,3.0,11.766666666666666,1.0,5.0
user_01755,304.99,15,2.0,14.95,1.0,6.0
user_01756,885.51,30,3.0,21.7,1.0,12.0
user_01757,388.44,16,2.0,4.6,0.5,1.0
user_01758,496.88,16,1.0,11.1,1.0,1.0
user_01759,169.29,8,1.0,16.7,1.0,6.0
user_01760,422.3,14,7.0,10.085714285714285,0.42857142857142855,5.0
user_01761,293.45,14,0.0,0.0,0.0,4.0
user_01764,197.19,6,2.0,18.3,1.0,3.0
user_01765,140.66,6,1.0,4.9,0.0,4.0
user_01766,245.17000000000002,9,4.0,22.0,0.25,5.0
user_01767,2.96,1,2.0,16.25,0.5,5.0
user_01769,203.76999999999998,9,2.0,33.300000000000004,0.5,7.0
user_01770,173.57999999999998,10,4.0,15.85,0.25,4.0
user_01772,277.25,9,1.0,13.0,1.0,4.0
user_01773,137.43,8,0.0,0.0,0.0,3.0
user_01774,250.89000000000001,14,6.0,23.233333333333334,0.8333333333333334,8.0
user_01775,304.65000000000003,10,4.0,27.8,0.5,6.0
user_01777,175.24,7,5.0,23.580000000000002,0.4,2.0
user_01778,593.78,14,2.0,20.1,0.5,5.0
user_01780,316.42,12,3.0,12.733333333333334,0.0,6.0
user_01781,335.83,12,3.0,28.766666666666666,0.0,8.0
user_01782,142.73,13,2.0,15.5,0.5,4.0
user_01783,190.48000000000002,9,6.0,12.816666666666668,0.8333333333333334,4.0
user_01784,394.14,14,6.0,19.05,0.5,10.0
user_01785,310.5,8,2.0,11.649999999999999,0.5,6.0
user_01786,178.82,12,3.0,19.933333333333334,0.3333333333333333,11.0
user_01787,105.47,8,0.0,0.0,0.0,5.0
user_01788,24.05,1,1.0,4.6,0.0,4.0
user_01790,321.49,15,2.0,5.5,1.0,11.0
user_01792,155.41,7,0.0,0.0,0.0,10.0
user_01793,133.31,5,5.0,15.14,0.4,1.0
user_01794,268.34,10,0.0,0.0,0.0,6.0
user_01797,172.26,8,5.0,27.339999999999996,0.6,3.0
user_01798,255.43,10,4.0,23.275,0.25,5.0
user_01799,188.75,9,2.0,37.0,0.5,6.0
user_01800,153.82999999999998,5,1.0,13.5,1.0,3.0
user_01803,289.78,11,3.0,28.733333333333334,0.0,5.0
user_01804,393.74,13,3.0,10.6,0.3333333333333333,4.0
user_01805,348.8,15,3.0,16.833333333333332,0.0,1.0
user_01806,345.19,9,4.0,32.325,0.0,10.0
user_01807,437.11,20,4.0,7.475,0.0,5.0
user_01808,89.07,4,2.0,28.5,0.0,2.0
user_01809,193.85,10,2.0,9.8,0.5,3.0
user_01810,272.05,9,3.0,16.766666666666666,0.3333333333333333,5.0
user_01811,329.16,10,0.0,0.0,0.0,7.0
user_01812,108.32,8,2.0,1.25,0.5,9.0
user_01813,30.1,3,3.0,14.266666666666666,0.3333333333333333,10.0
user_01814,182.79,9,6.0,14.566666666666668,1.0,5.0
user_01815,175.12,8,5.0,6.9,0.6,8.0
user_01816,76.08,5,1.0,33.5,0.0,8.0
user_01818,10.28,1,1.0,7.4,1.0,4.0
user_01819,275.19,11,2.0,27.0,0.0,3.0
user_01820,440.5,20,4.0,16.6,0.5,7.0
user_01821,304.6,13,1.0,9.5,0.0,4.0
user_01822,52.47,1,2.0,19.0,1.0,6.0
user_01823,220.95,10,3.0,17.566666666666666,0.6666666666666666,7.0
user_01824,406.35,25,0.0,0.0,0.0,9.0
user_01825,148.87,8,3.0,17.7,0.6666666666666666,5.0
user_01826,185.22,11,1.0,31.3,1.0,4.0
user_01827,262.61,11,3.0,44.333333333333336,0.6666666666666666,6.0
user_01829,405.55,15,3.0,16.5,1.0,4.0
user_01830,48.71,1,5.0,17.02,0.2,3.0
user_01831,487.61,14,1.0,17.5,1.0,6.0
user_01832,289.8,15,2.0,4.8500000000000005,0.5,6.0
user_01833,237.36,10,4.0,6.375,0.75,3.0
user_01834,49.61,2,2.0,18.15,0.0,4.0
user_01835,153.82,7,3.0,8.033333333333333,0.6666666666666666,2.0
user_01836,246.84,10,5.0,20.3,0.4,8.0
user_01838,104.39,5,5.0,36.980000000000004,0.4,5.0
user_01839,245.65,12,4.0,16.8,0.25,4.0
user_01840,238.21,14,6.0,23.166666666666668,0.6666666666666666,6.0
user_01841,305.2,8,1.0,0.0,1.0,4.0
user_01843,494.39,22,2.0,24.2,1.0,10.0
user_01844,238.22,10,4.0,18.05,0.25,5.0
user_01845,305.90999999999997,13,4.0,12.975,0.25,2.0
user_01846,49.18,2,4.0,23.7,1.0,3.0
user_01847,192.93,8,6.0,26.05,0.0,7.0
user_01848,129.05,7,4.0,37.375,0.5,2.0
user_01849,242.75,12,2.0,10.15,0.5,6.0
user_01850,23.63,2,1.0,6.6,1.0,9.0
user_01851,172.46,9,2.0,27.299999999999997,1.0,6.0
user_01852,8.65,1,4.0,10.2,0.25,4.0
user_01853,284.17,20,4.0,13.95,0.5,0.0
user_01854,283.42,9,2.0,43.95,1.0,12.0
user_01855,256.71,14,2.0,15.0,0.5,3.0
user_01856,14.36,1,1.0,37.9,0.0,2.0
user_01857,106.01,6,3.0,9.666666666666666,1.0,6.0
user_01859,277.18,13,0.0,0.0,0.0,1.0
user_01860,279.46000000000004,9,2.0,17.65,1.0,10.0
user_01861,33.14,2,0.0,0.0,0.0,6.0
user_01862,5.89,1,8.0,23.012500000000003,0.375,2.0
user_01863,132.38,7,7.0,14.614285714285714,0.8571428571428571,7.0
user_01865,136.94,6,3.0,11.533333333333333,0.6666666666666666,14.0
user_01866,158.23,12,1.0,33.8,1.0,3.0
user_01867,65.32000000000001,2,5.0,17.66,1.0,3.0
user_01868,212.75,12,2.0,19.25,0.5,3.0
user_01869,329.90999999999997,15,0.0,0.0,0.0,6.0
user_01870,163.79999999999998,9,0.0,0.0,0.0,7.0
user_01872,358.52,11,2.0,55.5,0.5,4.0
user_01873,193.11,9,7.0,9.785714285714286,0.7142857142857143,4.0
user_01874,190.86,11,2.0,25.25,0.0,6.0
user_01875,289.7,15,1.0,60.4,0.0,7.0
user_01877,348.81,13,2.0,22.2,0.5,8.0
user_01878,245.76999999999998,14,3.0,19.466666666666665,0.3333333333333333,4.0
user_01879,250.76999999999998,11,2.0,6.0,1.0,5.0
user_01880,166.43,7,3.0,36.93333333333333,0.3333333333333333,6.0
user_01881,192.84,12,2.0,2.5,0.0,10.0
user_01882,208.09,13,3.0,21.666666666666668,0.3333333333333333,8.0
user_01883,133.49,9,4.0,18.625,0.75,7.0
user_01884,3.84,1,3.0,17.133333333333333,0.0,5.0
user_01885,315.34,13,4.0,23.900000000000002,0.0,4.0
user_01886,122.25,8,2.0,14.85,0.0,7.0
user_01887,172.53,12,3.0,18.900000000000002,0.6666666666666666,5.0
user_01888,330.0,12,3.0,22.53333333333333,0.0,3.0
user_01889,236.76,13,1.0,16.3,1.0,2.0
user_01890,154.32999999999998,8,5.0,19.66,0.2,3.0
user_01891,381.86,16,3.0,16.833333333333332,0.3333333333333333,6.0
user_01892,113.1,4,4.0,19.825,0.5,6.0
user_01893,307.15,14,1.0,16.6,0.0,3.0
user_01894,148.6,8,4.0,18.475,1.0,5.0
user_01895,324.2,13,3.0,39.300000000000004,0.6666666666666666,3.0
user_01896,69.37,3,4.0,14.15,0.5,6.0
user_01897,31.54,2,2.0,10.6,0.0,2.0
user_01898,9.31,1,0.0,0.0,0.0,5.0
user_01899,216.42,10,2.0,5.7,0.0,5.0
user_01900,246.11,5,1.0,18.3,1.0,4.0
user_01901,240.20000000000002,8,3.0,20.833333333333332,0.0,6.0
user_01904,38.4,2,4.0,28.125,0.25,3.0
user_01905,563.44,20,4.0,9.05,0.5,4.0
user_01906,252.0,10,2.0,14.1,0.0,7.0
user_01907,74.72,2,1.0,33.3,0.0,4.0
user_01908,232.76,10,3.0,8.166666666666666,0.0,8.0
user_01909,290.72,13,1.0,26.2,1.0,4.0
user_01910,396.96,15,3.0,32.46666666666667,1.0,2.0
user_01911,294.11,8,7.0,20.3,0.42857142857142855,6.0
user_01912,180.19,9,1.0,17.4,0.0,3.0
user_01913,256.95,10,1.0,3.4,0.0,2.0
user_01914,171.89,9,0.0,0.0,0.0,8.0
user_01915,54.83,1,2.0,18.35,0.5,7.0
user_01919,28.02,1,0.0,0.0,0.0,6.0
user_01920,70.42999999999999,8,5.0,26.939999999999998,0.6,8.0
user_01921,230.78,12,2.0,10.65,0.5,5.0
user_01923,152.75,9,3.0,21.066666666666666,1.0,4.0
user_01924,48.17,1,1.0,11.7,0.0,3.0
user_01925,162.18,11,1.0,23.3,1.0,3.0
user_01926,215.42000000000002,12,2.0,7.55,0.5,6.0
user_01927,183.29000000000002,11,3.0,28.266666666666666,0.6666666666666666,7.0
user_01930,184.69,10,5.0,25.1,0.4,3.0
user_01932,239.91,10,4.0,17.475,0.0,7.0
user_01933,205.95,16,0.0,0.0,0.0,6.0
user_01935,162.54999999999998,7,3.0,12.166666666666666,0.0,4.0
user_01936,102.73,9,7.0,15.057142857142859,0.7142857142857143,4.0
user_01937,94.26,9,3.0,29.600000000000005,0.3333333333333333,9.0
user_01938,118.34,6,3.0,16.866666666666664,0.0,0.0
user_01939,106.41,5,7.0,16.185714285714287,0.5714285714285714,6.0
user_01940,191.07999999999998,10,3.0,23.2,0.0,3.0
user_01942,136.46,9,0.0,0.0,0.0,8.0
user_01944,236.6,14,2.0,24.900000000000002,1.0,7.0
user_01945,320.12,14,3.0,37.266666666666666,0.0,6.0
user_01946,99.47999999999999,5,3.0,21.7,0.6666666666666666,5.0
user_01947,452.81,18,2.0,11.1,0.5,7.0
user_01949,182.02,12,1.0,6.4,0.0,5.0
user_01950,316.45,10,4.0,13.5,0.75,5.0
user_01951,244.23000000000002,12,2.0,7.550000000000001,1.0,4.0
user_01952,43.83,1,2.0,19.6,0.5,2.0
user_01953,336.38,11,2.0,24.9,0.0,9.0
user_01954,116.83,7,5.0,21.7,0.6,8.0
user_01955,235.34,10,4.0,15.775,0.5,2.0
user_01958,110.31,7,1.0,1.9,0.0,7.0
user_01959,72.59,1,3.0,15.933333333333332,0.3333333333333333,3.0
user_01960,217.69,14,3.0,6.533333333333334,0.0,4.0
user_01961,58.21,2,2.0,16.450000000000003,0.5,4.0
user_01962,403.54,17,1.0,27.4,1.0,5.0
user_01963,83.56,7,2.0,1.15,0.0,5.0
user_01964,378.7,10,6.0,22.833333333333332,0.3333333333333333,2.0
user_01965,59.83,2,4.0,19.175,0.75,9.0
user_01966,213.20000000000002,8,0.0,0.0,0.0,4.0
user_01967,34.050000000000004,3,2.0,16.0,0.0,1.0
user_01968,210.2,10,3.0,16.966666666666665,0.3333333333333333,8.0
user_01969,189.99,10,16.0,18.2,0.375,10.0
user_01970,174.55,7,0.0,0.0,0.0,6.0
user_01971,160.23,10,2.0,8.9,1.0,6.0
user_01972,212.07,11,1.0,19.6,0.0,2.0
user_01974,597.97,14,1.0,29.1,0.0,5.0
user_01975,438.77,17,1.0,34.2,1.0,7.0
user_01976,187.6,9,5.0,30.080000000000002,0.8,4.0
user_01978,295.31,11,1.0,7.0,0.0,3.0
user_01979,229.12,8,1.0,10.3,1.0,8.0
user_01981,255.17,11,3.0,9.200000000000001,0.6666666666666666,8.0
user_01982,112.92,6,4.0,15.025,0.5,3.0
user_01983,34.92,1,3.0,12.299999999999999,0.3333333333333333,7.0
user_01984,56.87,4,2.0,14.75,0.0,7.0
user_01985,89.78,11,5.0,24.96,1.0,6.0
user_01986,199.01,12,3.0,20.3,0.0,4.0
user_01987,297.58,13,2.0,8.15,0.0,8.0
user_01988,249.86,11,0.0,0.0,0.0,3.0
user_01989,369.46,20,6.0,4.333333333333333,0.3333333333333333,6.0
user_01990,182.17,11,3.0,29.333333333333332,0.6666666666666666,11.0
user_01991,218.03,10,4.0,18.275,0.5,6.0
user_01992,14.98,1,6.0,17.366666666666667,0.6666666666666666,3.0
user_01993,436.13,12,1.0,10.6,1.0,5.0
user_01994,217.02,10,2.0,5.35,0.5,6.0
user_01995,261.57,13,4.0,12.95,0.5,5.0
user_01996,187.78,8,5.0,30.4,0.8,6.0
user_01997,219.63,11,4.0,30.474999999999998,0.0,1.0
user_01998,175.16,12,6.0,21.516666666666666,0.8333333333333334,4.0
user_01999,144.49,9,3.0,29.166666666666668,0.3333333333333333,4.0
user_02000,202.21,9,3.0,26.566666666666666,0.0,4.0
user_02001,16.08,1,1.0,6.2,1.0,4.0
user_02002,243.95000000000002,11,2.0,12.0,1.0,9.0
user_02004,139.44,8,4.0,16.15,0.75,6.0
user_02006,190.28,9,2.0,26.25,0.5,6.0
user_02007,92.28,2,3.0,45.333333333333336,0.6666666666666666,3.0
user_02008,394.32,10,5.0,13.14,0.6,11.0
user_02009,44.01,3,2.0,16.4,0.5,7.0
user_02010,38.39,3,4.0,20.375,0.25,4.0
user_02011,359.95,18,6.0,19.95,0.16666666666666666,7.0
user_02012,191.4,7,1.0,22.1,1.0,7.0
user_02013,328.46000000000004,9,3.0,17.96666666666667,0.3333333333333333,6.0
user_02014,377.79,11,1.0,35.0,0.0,2.0
user_02015,384.44,13,5.0,4.5600000000000005,0.4,5.0
user_02016,651.21,22,2.0,2.3,0.0,4.0
user_02017,248.11,10,1.0,9.5,1.0,5.0
user_02018,399.05,19,3.0,14.466666666666667,0.6666666666666666,2.0
user_02019,87.54,5,2.0,23.05,0.0,3.0
user_02020,476.78,14,1.0,21.8,0.0,5.0
user_02021,30.24,1,0.0,0.0,0.0,6.0
user_02022,341.38,14,4.0,25.675,0.75,8.0
user_02023,406.95,12,1.0,20.9,1.0,5.0
user_02026,430.39,16,2.0,30.2,1.0,4.0
user_02027,30.34,1,1.0,38.8,1.0,5.0
user_02028,26.81,1,4.0,4.75,0.5,4.0
user_02029,205.63,10,3.0,16.566666666666666,0.6666666666666666,6.0
user_02030,272.74,14,0.0,0.0,0.0,10.0
user_02032,432.25,22,6.0,16.133333333333333,1.0,10.0
user_02033,417.92,17,4.0,16.025,0.75,5.0
user_02034,155.74,9,3.0,24.633333333333336,0.0,6.0
